frame,timestamp_ns,raw_z,z_filt,w_px,conf
3140,1783400127359799522,3.659,4.018,52.9,0.785
3145,1783400127527473706,3.773,3.942,51.3,0.770
3150,1783400127691743512,3.470,3.773,55.8,0.759
3155,1783400127859825270,3.235,3.659,59.8,0.780
3160,1783400128027322117,3.328,3.470,58.1,0.761
3165,1783400128192213782,3.126,3.328,61.9,0.781
3170,1783400128369800430,3.068,3.235,63.1,0.774
3175,1783400128527976987,2.998,3.126,64.5,0.786
3180,1783400128691905626,2.750,3.068,70.4,0.791
3185,1783400128859649141,2.732,2.998,70.8,0.784
3190,1783400129027862528,2.707,2.750,71.5,0.752
3195,1783400129191824290,2.843,2.750,68.1,0.761
3200,1783400129359024786,3.080,2.750,62.8,0.517
3205,1783400129528170080,3.077,2.843,62.9,0.571
3210,1783400129692166878,4.366,3.077,44.3,0.367
3215,1783400129859819231,3.225,3.080,60.0,0.655
3220,1783400130028015826,3.168,3.168,61.1,0.605
3225,1783400130192261666,3.484,3.225,55.5,0.491
3230,1783400130359804430,3.824,3.484,50.6,0.619
3235,1783400130528145108,4.412,3.484,43.9,0.704
3240,1783400130692570890,3.433,3.484,56.4,0.456
3245,1783400130860370983,3.651,3.651,53.0,0.719
3250,1783400131039875018,3.666,3.666,52.8,0.742
3255,1783400131191522850,3.631,3.651,53.3,0.780
3260,1783400131359263961,3.742,3.651,51.7,0.736
3265,1783400131528110298,3.799,3.666,50.9,0.708
3270,1783400131702037575,,3.666,,
3275,1783400131870483462,,3.666,,
3280,1783400132023140629,4.074,3.742,47.5,0.437
3285,1783400132190848536,4.121,3.799,47.0,0.585
3290,1783400132359142837,,3.799,,
3295,1783400132533574219,,3.799,,
3300,1783400132691967166,,3.799,,
3305,1783400132870467166,,3.799,,
3310,1783400133024398711,,3.799,,
3315,1783400133192149931,,3.799,,
3320,1783400133359719827,,3.799,,
3325,1783400133534876425,3.769,3.799,51.3,0.366
3330,1783400133690847719,,3.799,,
3335,1783400133860320005,,3.799,,
3340,1783400134024013548,3.551,3.799,54.5,0.552
3345,1783400134192345359,3.499,3.769,55.3,0.733
3350,1783400134359376904,4.362,3.769,44.4,0.532
3355,1783400134524263911,4.165,3.769,46.5,0.585
3360,1783400134692436590,4.365,4.165,44.3,0.416
3365,1783400134871244755,4.998,4.362,38.7,0.398
3370,1783400135034070481,,4.362,,
3375,1783400135203206778,,4.362,,
3380,1783400135370858029,3.647,4.362,53.1,0.578
3385,1783400135523189437,3.646,4.165,53.1,0.720
3390,1783400135691028825,3.739,3.739,51.7,0.746
3395,1783400135859470515,3.649,3.649,53.0,0.754
3400,1783400136024267030,3.491,3.647,55.4,0.677
3405,1783400136201783815,3.616,3.646,53.5,0.736
3410,1783400136369544143,3.554,3.616,54.4,0.784
3415,1783400136534022524,3.470,3.554,55.8,0.784
3420,1783400136702811894,3.369,3.491,57.4,0.367
3425,1783400136869583104,3.417,3.470,56.6,0.509
3430,1783400137033356838,,3.470,,
3435,1783400137191200514,3.235,3.417,59.8,0.545
3440,1783400137369765687,3.286,3.369,58.9,0.421
3445,1783400137534052335,3.221,3.286,60.1,0.383
3450,1783400137692274238,,3.286,,
3455,1783400137870512051,,3.286,,
3460,1783400138024130671,,3.286,,
3465,1783400138192223139,2.832,3.235,68.3,0.376
3470,1783400138359781844,2.810,3.221,68.9,0.731
3475,1783400138534841287,,3.221,,
3480,1783400138692024550,2.404,2.832,80.5,0.558
3485,1783400138860171842,2.566,2.810,75.4,0.401
3490,1783400139023918146,2.663,2.663,72.7,0.520
3495,1783400139192411764,2.401,2.566,80.6,0.618
3500,1783400139359704384,2.602,2.566,74.4,0.741
3505,1783400139524230696,2.693,2.602,71.8,0.666
3510,1783400139692281013,2.317,2.602,83.5,0.701
3515,1783400139860473149,2.424,2.424,79.8,0.695
3520,1783400140034750739,2.280,2.424,84.9,0.744
3525,1783400140192460852,2.453,2.424,78.9,0.800
3530,1783400140360462808,2.341,2.341,82.7,0.803
3535,1783400140535124378,2.422,2.422,79.9,0.816
3540,1783400140691633613,2.302,2.341,84.1,0.822
3545,1783400140870992763,2.138,2.341,90.5,0.784
3550,1783400141034873530,2.246,2.302,86.2,0.804
3555,1783400141192601678,2.206,2.246,87.7,0.816
3560,1783400141371144339,1.877,2.206,103.1,0.804
3565,1783400141524519227,1.924,2.138,100.6,0.829
3570,1783400141692642592,1.896,1.924,102.1,0.813
3575,1783400141860469346,1.842,1.896,105.1,0.824
3580,1783400142024403005,2.116,1.896,91.5,0.796
3585,1783400142192541650,2.054,1.924,94.2,0.825
3590,1783400142360475246,2.078,2.054,93.1,0.808
3595,1783400142524615456,1.993,2.054,97.1,0.787
3600,1783400142703285269,1.941,2.054,99.7,0.823
3605,1783400142860486046,1.956,1.993,98.9,0.819
3610,1783400143024482073,2.061,1.993,93.9,0.815
3615,1783400143192234906,1.936,1.956,99.9,0.749
3620,1783400143360482658,1.828,1.941,105.9,0.774
3625,1783400143534942233,1.797,1.936,107.7,0.788
3630,1783400143691744022,1.910,1.910,101.3,0.785
3635,1783400143871968564,1.960,1.910,98.7,0.771
3640,1783400144034384644,1.992,1.910,97.2,0.791
3645,1783400144202170230,2.001,1.960,96.7,0.774
3650,1783400144359897495,2.017,1.992,95.9,0.738
3655,1783400144534212427,2.216,2.001,87.3,0.810
3660,1783400144692717738,2.658,2.017,72.8,0.780
3665,1783400144860739632,3.032,2.216,63.8,0.749
3670,1783400145024593028,2.900,2.658,66.7,0.742
3675,1783400145191941103,3.091,2.900,62.6,0.753
3680,1783400145360344801,3.803,3.032,50.9,0.610
3685,1783400145524796843,3.448,3.091,56.1,0.428
3690,1783400145702145420,4.748,3.448,40.8,0.535
3695,1783400145870237336,5.802,3.803,33.3,0.423
3700,1783400146033893197,5.786,4.748,33.4,0.503
3705,1783400146201554447,,4.748,,
3710,1783400146371278750,,4.748,,
3715,1783400146522758683,,4.748,,
3720,1783400146690334151,,4.748,,
3725,1783400146859563375,,4.748,,
3730,1783400147022652060,,4.748,,
3735,1783400147190245511,,4.748,,
3740,1783400147358986449,,,,
3745,1783400147522956978,,,,
3750,1783400147690590024,,,,
3755,1783400147859057764,,,,
3760,1783400148024162103,,,,
3765,1783400148201838160,,,,
3770,1783400148358332206,,,,
3775,1783400148522948239,,,,
3780,1783400148691069611,,,,
3785,1783400148858945968,,,,
3790,1783400149023106848,,,,
3795,1783400149191549650,,,,
3800,1783400149355157700,,,,
3805,1783400149523733755,,,,
3810,1783400149690969277,,,,
3815,1783400149855361175,,,,
3820,1783400150023360445,,,,
3825,1783400150191454175,,,,
3830,1783400150355082905,,,,
3835,1783400150522947651,,,,
3840,1783400150691467850,,,,
3845,1783400150855345692,,,,
3850,1783400151034615222,,,,
3855,1783400151191096644,,,,
3860,1783400151355230813,,,,
3865,1783400151522832800,,,,
3870,1783400151691519054,,,,
3875,1783400151855143976,,,,
3880,1783400152033519751,,,,
3885,1783400152191564518,,,,
3890,1783400152356735013,,,,
3895,1783400152524891181,,,,
3900,1783400152692269904,,,,
3905,1783400152856633578,,,,
3910,1783400153024530555,,,,
3915,1783400153191987096,,,,
3920,1783400153356762441,,,,
3925,1783400153536241299,,,,
3930,1783400153692271785,,,,
3935,1783400153855752985,,,,
3940,1783400154023848468,,,,
3945,1783400154192723299,,,,
3950,1783400154355893639,3.332,,58.1,0.613
3955,1783400154524767779,,,,
3960,1783400154691885658,3.628,3.480,53.3,0.621
3965,1783400154856826456,3.934,3.628,49.2,0.594
3970,1783400155024028465,,3.628,,
3975,1783400155192421323,,3.628,,
3980,1783400155356942125,3.301,3.480,58.6,0.734
3985,1783400155535347485,3.262,3.332,59.3,0.740
3990,1783400155703619022,3.386,3.386,57.2,0.758
3995,1783400155867061890,3.079,3.301,62.8,0.728
4000,1783400156033991371,3.920,3.301,49.4,0.531
4005,1783400156191891735,3.539,3.386,54.7,0.557
4010,1783400156366433816,3.321,3.386,58.3,0.817
4015,1783400156522916740,3.258,3.321,59.4,0.835
4020,1783400156692638769,,3.321,,
4025,1783400156854906877,2.961,3.321,65.4,0.847
4030,1783400157023862061,2.991,3.258,64.7,0.853
4035,1783400157191550873,2.909,2.991,66.5,0.848
4040,1783400157366095259,2.949,2.961,65.6,0.851
4045,1783400157524103908,2.945,2.949,65.7,0.842
4050,1783400157691110265,3.017,2.949,64.1,0.844
4055,1783400157854545217,2.819,2.945,68.6,0.841
4060,1783400158022645800,2.408,2.945,80.3,0.832
4065,1783400158191378421,1.849,2.819,104.7,0.842
4070,1783400158356460248,1.780,2.408,108.7,0.830
4075,1783400158534400035,1.687,1.849,114.7,0.840
4080,1783400158702906458,1.791,1.791,108.0,0.827
4085,1783400158855408380,2.147,1.791,90.1,0.827
4090,1783400159023468667,2.232,1.791,86.7,0.828
4095,1783400159191594669,2.337,2.147,82.8,0.839
4100,1783400159355374406,2.385,2.232,81.1,0.840
4105,1783400159523729011,2.518,2.337,76.8,0.845
4110,1783400159691369200,2.518,2.385,76.9,0.852
4115,1783400159866460736,2.536,2.518,76.3,0.841
4120,1783400160023942375,2.552,2.518,75.8,0.844
4125,1783400160193402597,2.579,2.536,75.0,0.857
4130,1783400160356702854,2.566,2.552,75.4,0.847
4135,1783400160525175042,2.636,2.566,73.4,0.852
4140,1783400160692909891,2.606,2.579,74.3,0.836
4145,1783400160856860292,2.314,2.579,83.6,0.820
4150,1783400161024538483,2.133,2.566,90.7,0.825
4155,1783400161192810331,1.967,2.314,98.4,0.813
4160,1783400161357492019,2.113,2.133,91.6,0.822
4165,1783400161524293798,2.095,2.113,92.4,0.805
4170,1783400161693879528,2.227,2.113,86.9,0.812
4175,1783400161856981198,2.302,2.113,84.1,0.812
4180,1783400162023831119,2.329,2.227,83.1,0.797
4185,1783400162192884920,2.447,2.302,79.1,0.827
4190,1783400162356786637,2.302,2.302,84.0,0.822
4195,1783400162524696178,2.178,2.302,88.9,0.816
4200,1783400162692940884,2.216,2.302,87.3,0.813
4205,1783400162856006635,2.313,2.302,83.6,0.809
4210,1783400163024181228,2.235,2.235,86.6,0.826
4215,1783400163193124029,2.183,2.216,88.7,0.809
4220,1783400163356988396,2.137,2.216,90.6,0.816
4225,1783400163525058641,2.210,2.210,87.6,0.814
4230,1783400163692725051,2.244,2.210,86.2,0.809
4235,1783400163856873206,2.404,2.210,80.5,0.817
4240,1783400164025021639,2.103,2.210,92.0,0.785
4245,1783400164192656639,1.886,2.210,102.6,0.813
4250,1783400164357357934,2.049,2.103,94.5,0.811
4255,1783400164525530954,2.046,2.049,94.6,0.808
4260,1783400164692674903,2.223,2.049,87.0,0.805
4265,1783400164856934129,2.071,2.049,93.5,0.800
4270,1783400165025043398,2.385,2.071,81.1,0.770
4275,1783400165192635516,2.126,2.126,91.0,0.776
4280,1783400165356158105,2.142,2.142,90.3,0.798
4285,1783400165524847174,1.910,2.126,101.3,0.814
4290,1783400165693561201,1.992,2.126,97.1,0.801
4295,1783400165856926170,2.034,2.034,95.1,0.796
4300,1783400166024166050,2.140,2.034,90.4,0.815
4305,1783400166192937455,1.966,1.992,98.4,0.803
4310,1783400166357899614,1.899,1.992,101.9,0.793
4315,1783400166525066837,1.975,1.975,98.0,0.770
4320,1783400166702137596,1.977,1.975,97.9,0.798
4325,1783400166856714875,2.081,1.975,93.0,0.804
4330,1783400167025084759,2.256,1.977,85.8,0.776
4335,1783400167198415103,2.061,2.061,93.9,0.804
4340,1783400167367218108,1.919,2.061,100.8,0.806
4345,1783400167524680651,2.145,2.081,90.2,0.799
4350,1783400167699543511,1.946,2.061,99.5,0.801
4355,1783400167857195633,2.126,2.061,91.0,0.796
4360,1783400168036079552,1.984,1.984,97.5,0.840
4365,1783400168189025487,1.904,1.984,101.6,0.822
4370,1783400168366409079,2.016,1.984,96.0,0.809
4375,1783400168526313264,1.898,1.984,102.0,0.768
4380,1783400168698597233,1.869,1.904,103.5,0.795
4385,1783400168857231899,1.831,1.898,105.7,0.779
4390,1783400169024148075,1.842,1.869,105.1,0.814
4395,1783400169188665471,1.793,1.842,107.9,0.796
4400,1783400169356779691,1.698,1.831,113.9,0.797
4405,1783400169535996210,1.693,1.793,114.3,0.777
4410,1783400169688313672,1.751,1.751,110.5,0.779
4415,1783400169856944121,1.718,1.718,112.6,0.768
4420,1783400170035837788,1.598,1.698,121.1,0.791
4425,1783400170188561151,1.634,1.693,118.4,0.804
4430,1783400170356372044,1.777,1.718,108.9,0.796
4435,1783400170523882046,1.688,1.688,114.6,0.797
4440,1783400170688767319,1.800,1.688,107.5,0.780
4445,1783400170867576005,1.893,1.777,102.2,0.703
4450,1783400171024157016,1.668,1.777,116.0,0.643
4455,1783400171188140529,1.863,1.800,103.8,0.679
4460,1783400171356722085,1.793,1.800,107.9,0.758
4465,1783400171525099824,1.747,1.793,110.7,0.784
4470,1783400171689416819,1.629,1.747,118.8,0.796
4475,1783400171856580715,1.651,1.747,117.2,0.802
4480,1783400172036048331,1.561,1.651,123.9,0.809
4485,1783400172189162686,1.475,1.629,131.2,0.808
4490,1783400172367230145,1.618,1.618,119.6,0.744
4495,1783400172525091765,1.788,1.618,108.2,0.786
4500,1783400172687989267,1.628,1.618,118.9,0.755
4505,1783400172867528589,1.751,1.628,110.5,0.789
4510,1783400173025693604,1.782,1.751,108.6,0.797
4515,1783400173187925174,1.988,1.782,97.4,0.752
4520,1783400173367595174,1.727,1.751,112.1,0.770
4525,1783400173535481029,1.641,1.751,117.9,0.750
4530,1783400173689041720,1.627,1.727,118.9,0.783
4535,1783400173856764866,1.636,1.641,118.3,0.788
4540,1783400174035402607,1.516,1.636,127.6,0.797
4545,1783400174188643913,1.564,1.627,123.7,0.813
4550,1783400174357098868,1.941,1.627,99.7,0.779
4555,1783400174524117027,2.051,1.636,94.4,0.763
4560,1783400174688212232,2.293,1.941,84.4,0.792
4565,1783400174857184188,2.568,2.051,75.3,0.763
4570,1783400175025237120,3.455,2.293,56.0,0.704
4575,1783400175188152396,4.300,2.568,45.0,0.492
4580,1783400175357347726,4.202,3.455,46.0,0.475
4585,1783400175525337248,4.213,4.202,45.9,0.631
4590,1783400175688078805,4.246,4.213,45.6,0.553
4595,1783400175857310283,,4.213,,
4600,1783400176024929242,4.281,4.246,45.2,0.786
4605,1783400176189237190,3.888,4.213,49.8,0.672
4610,1783400176356406707,3.655,4.213,52.9,0.669
4615,1783400176525248526,3.620,3.888,53.5,0.798
4620,1783400176689113614,3.661,3.661,52.9,0.797
4625,1783400176857212984,3.584,3.655,54.0,0.826
4630,1783400177024333127,2.465,3.620,78.5,0.675
4635,1783400177188888595,3.404,3.584,56.8,0.822
4640,1783400177367172175,3.484,3.484,55.5,0.840
4645,1783400177524339628,3.290,3.404,58.8,0.839
4650,1783400177699386288,3.295,3.295,58.7,0.846
4655,1783400177866859521,3.589,3.404,53.9,0.860
4660,1783400178035079199,3.768,3.484,51.4,0.867
4665,1783400178198991026,3.878,3.589,49.9,0.854
4670,1783400178357283262,4.040,3.768,47.9,0.827
4675,1783400178535498272,4.232,3.878,45.7,0.813
4680,1783400178698621503,4.663,4.040,41.5,0.773
4685,1783400178866967290,6.221,4.232,31.1,0.719
4690,1783400179025210604,8.593,4.663,22.5,0.578
4695,1783400179189043881,11.404,6.221,17.0,0.496
4700,1783400179366780383,,6.221,,
4705,1783400179525231561,,6.221,,
4710,1783400179688743480,,6.221,,
4715,1783400179856667037,,6.221,,
4720,1783400180024800533,,6.221,,
4725,1783400180189139019,,6.221,,
4730,1783400180356671655,,6.221,,
4735,1783400180524347702,,,,
4740,1783400180688675238,6.182,,31.3,0.557
4745,1783400180867497279,,,,
4750,1783400181035561814,,,,
4755,1783400181188714290,,,,
4760,1783400181356332618,,,,
4765,1783400181523431601,6.108,6.145,31.7,0.478
4770,1783400181688663732,,6.145,,
4775,1783400181867203127,,6.145,,
4780,1783400182025174305,5.366,6.108,36.1,0.656
4785,1783400182189119404,6.663,6.145,29.0,0.715
4790,1783400182368607659,4.758,6.108,40.7,0.748
4795,1783400182525309228,4.627,5.366,41.8,0.787
4800,1783400182689206809,4.182,4.758,46.3,0.772
4805,1783400182857228091,,4.758,,
4810,1783400183036203373,4.392,4.627,44.1,0.724
4815,1783400183188432237,4.881,4.627,39.6,0.748
4820,1783400183356829884,4.225,4.392,45.8,0.561
4825,1783400183525387153,4.368,4.368,44.3,0.526
4830,1783400183689167560,4.527,4.392,42.7,0.758
4835,1783400183857551360,4.176,4.368,46.3,0.575
4840,1783400184024931557,4.008,4.225,48.3,0.426
4845,1783400184189364492,4.244,4.244,45.6,0.805
4850,1783400184357469563,3.872,4.176,50.0,0.809
4855,1783400184521415274,3.760,4.008,51.5,0.785
4860,1783400184689188927,3.835,3.872,50.5,0.800
4865,1783400184856583561,3.816,3.835,50.7,0.796
4870,1783400185020321908,3.768,3.816,51.4,0.834
4875,1783400185199890857,3.844,3.816,50.3,0.838
4880,1783400185357150384,3.803,3.816,50.9,0.835
4885,1783400185520504824,3.754,3.803,51.5,0.838
4890,1783400185688970559,3.575,3.768,54.1,0.835
4895,1783400185868141693,3.466,3.754,55.8,0.840
4900,1783400186031889989,3.492,3.575,55.4,0.840
4905,1783400186189184744,3.390,3.492,57.1,0.841
4910,1783400186366831606,3.343,3.466,57.9,0.837
4915,1783400186532114032,3.371,3.390,57.4,0.851
4920,1783400186688390915,3.256,3.371,59.4,0.843
4925,1783400186857421833,3.200,3.343,60.5,0.840
4930,1783400187032324218,3.217,3.256,60.1,0.843
4935,1783400187200102299,3.102,3.217,62.4,0.845
4940,1783400187369125612,3.136,3.200,61.7,0.855
4945,1783400187531188361,3.036,3.136,63.7,0.857
4950,1783400187699277772,2.906,3.102,66.6,0.857
4955,1783400187854947043,2.888,3.036,67.0,0.854
4960,1783400188031588096,2.607,2.906,74.2,0.863
4965,1783400188199273913,2.651,2.888,73.0,0.850
4970,1783400188367963613,2.411,2.651,80.3,0.875
4975,1783400188530505110,2.441,2.607,79.3,0.861
4980,1783400188688963072,2.230,2.441,86.8,0.849
4985,1783400188855064883,2.182,2.411,88.7,0.847
4990,1783400189019159967,2.141,2.230,90.4,0.840
4995,1783400189199212974,2.036,2.182,95.1,0.839
5000,1783400189367733152,1.992,2.141,97.1,0.857
5005,1783400189531497219,1.898,2.036,101.9,0.841
5010,1783400189699494957,1.884,1.992,102.7,0.841
5015,1783400189856419690,1.884,1.898,102.7,0.840
5020,1783400190031264256,1.919,1.898,100.8,0.831
5025,1783400190188727801,1.812,1.884,106.8,0.838
5030,1783400190356905609,1.899,1.884,101.9,0.847
5035,1783400190531757750,2.009,1.899,96.3,0.828
5040,1783400190699343315,2.022,1.919,95.7,0.839
5045,1783400190856041719,2.028,2.009,95.4,0.840
5050,1783400191021020630,1.963,2.009,98.6,0.846
5055,1783400191188710333,2.001,2.009,96.7,0.840
5060,1783400191367653705,2.003,2.003,96.6,0.841
5065,1783400191520714568,1.923,2.001,100.6,0.831
5070,1783400191688304362,1.894,1.963,102.2,0.814
5075,1783400191857152884,2.110,2.001,91.7,0.831
5080,1783400192021102352,2.931,2.003,66.0,0.752
5085,1783400192188605752,5.042,2.110,38.4,0.757
5090,1783400192357115391,4.779,2.931,40.5,0.716
5095,1783400192520552478,4.955,4.779,39.1,0.687
5100,1783400192688892324,4.774,4.779,40.5,0.757
5105,1783400192857573087,4.560,4.779,42.4,0.772
5110,1783400193032473599,4.862,4.779,39.8,0.772
5115,1783400193189902919,4.969,4.862,38.9,0.761
5120,1783400193368614191,5.014,4.862,38.6,0.778
5125,1783400193533137928,4.884,4.884,39.6,0.781
5130,1783400193700472959,5.036,4.969,38.4,0.776
5135,1783400193868403640,5.009,5.009,38.6,0.793
5140,1783400194032400909,4.902,5.009,39.5,0.786
5145,1783400194189567731,4.999,4.999,38.7,0.791
5150,1783400194357586658,4.739,4.999,40.8,0.787
5155,1783400194521507441,4.488,4.902,43.1,0.796
5160,1783400194689632571,4.583,4.739,42.2,0.798
5165,1783400194868634192,4.585,4.585,42.2,0.785
5170,1783400195031888803,4.331,4.583,44.7,0.784
5175,1783400195199555092,4.214,4.488,45.9,0.796
5180,1783400195367337741,3.971,4.331,48.7,0.758
5185,1783400195521538286,3.755,4.214,51.5,0.803
5190,1783400195700281628,3.926,3.971,49.3,0.812
5195,1783400195867943459,3.866,3.926,50.1,0.817
5200,1783400196021521353,3.734,3.866,51.8,0.842
5205,1783400196200154956,3.683,3.755,52.5,0.837
5210,1783400196356666234,3.751,3.751,51.6,0.827
5215,1783400196521572899,3.732,3.734,51.8,0.825
5220,1783400196688629322,3.720,3.732,52.0,0.821
5225,1783400196857354329,3.713,3.720,52.1,0.820
5230,1783400197020415362,3.675,3.720,52.7,0.826
5235,1783400197189437914,3.514,3.713,55.1,0.823
5240,1783400197356471894,3.626,3.675,53.4,0.822
5245,1783400197521398416,3.350,3.626,57.8,0.819
5250,1783400197689095273,3.272,3.514,59.1,0.831
5255,1783400197857440851,3.088,3.350,62.7,0.817
5260,1783400198021486071,3.002,3.272,64.5,0.817
5265,1783400198200189238,2.838,3.088,68.2,0.822
5270,1783400198356458747,2.756,3.002,70.2,0.835
5275,1783400198521361543,2.627,2.838,73.7,0.850
5280,1783400198689497694,2.585,2.756,74.9,0.848
5285,1783400198857173100,2.539,2.627,76.2,0.845
5290,1783400199032943763,2.491,2.585,77.7,0.841
5295,1783400199199507020,2.460,2.539,78.6,0.859
5300,1783400199356547452,2.523,2.523,76.7,0.863
5305,1783400199531187901,2.662,2.523,72.7,0.875
5310,1783400199702038911,2.502,2.502,77.4,0.874
5315,1783400199868237536,2.436,2.502,79.4,0.873
5320,1783400200031596635,2.431,2.502,79.6,0.867
5325,1783400200199054629,2.393,2.436,80.9,0.863
5330,1783400200367279276,2.358,2.431,82.1,0.863
5335,1783400200530938785,2.348,2.393,82.4,0.862
5340,1783400200698171972,2.363,2.363,81.9,0.859
5345,1783400200867620302,2.359,2.359,82.0,0.864
5350,1783400201031215047,2.326,2.358,83.2,0.861
5355,1783400201188840860,2.280,2.348,84.9,0.865
5360,1783400201356549029,2.303,2.326,84.0,0.862
5365,1783400201521004187,2.272,2.303,85.2,0.862
5370,1783400201699821689,2.285,2.285,84.7,0.859
5375,1783400201864200743,2.336,2.285,82.8,0.870
5380,1783400202021102051,2.324,2.303,83.3,0.868
5385,1783400202199494106,2.192,2.285,88.3,0.865
5390,1783400202353023167,2.231,2.285,86.7,0.862
5395,1783400202521190236,2.123,2.231,91.1,0.864
5400,1783400202689641835,2.065,2.192,93.7,0.870
5405,1783400202853706822,2.039,2.123,94.9,0.858
5410,1783400203032185642,2.004,2.065,96.5,0.859
5415,1783400203189702898,2.071,2.065,93.5,0.867
5420,1783400203353148541,2.085,2.065,92.8,0.866
5425,1783400203521198238,2.202,2.071,87.9,0.873
5430,1783400203700536859,2.204,2.085,87.8,0.862
5435,1783400203863136937,2.239,2.202,86.4,0.864
5440,1783400204031489398,2.295,2.204,84.3,0.860
5445,1783400204199852289,2.177,2.204,88.9,0.864
5450,1783400204353325835,2.200,2.204,87.9,0.860
5455,1783400204521154923,2.088,2.200,92.7,0.853
5460,1783400204700410065,2.116,2.177,91.4,0.860
5465,1783400204864120270,2.093,2.116,92.4,0.857
5470,1783400205032255839,2.042,2.093,94.8,0.852
5475,1783400205200258787,2.063,2.088,93.8,0.851
5480,1783400205364535496,2.087,2.087,92.7,0.859
5485,1783400205520732869,2.002,2.063,96.7,0.857
5490,1783400205689732308,1.957,2.042,98.9,0.856
5495,1783400205853799169,1.913,2.002,101.1,0.854
5500,1783400206021777550,1.931,1.957,100.2,0.856
5505,1783400206189508992,1.896,1.931,102.0,0.863
5510,1783400206353799107,1.908,1.913,101.4,0.852
5515,1783400206532286954,1.818,1.908,106.4,0.842
5520,1783400206699465768,1.858,1.896,104.1,0.827
5525,1783400206852793407,1.930,1.896,100.3,0.856
5530,1783400207021767127,1.778,1.858,108.8,0.838
5535,1783400207189830349,1.705,1.818,113.5,0.827
5540,1783400207353446234,1.683,1.778,114.9,0.834
5545,1783400207520469954,1.653,1.705,117.0,0.835
5550,1783400207689818354,1.582,1.683,122.3,0.827
5555,1783400207853801586,1.563,1.653,123.8,0.834
5560,1783400208020902663,1.641,1.641,117.9,0.833
5565,1783400208198695512,1.640,1.640,118.0,0.831
5570,1783400208353362211,1.640,1.640,118.0,0.823
5575,1783400208521860529,1.700,1.640,113.8,0.833
5580,1783400208689351064,1.668,1.641,116.0,0.834
5585,1783400208863606182,1.598,1.640,121.1,0.832
5590,1783400209021763292,1.588,1.640,121.8,0.844
5595,1783400209189753165,1.568,1.598,123.4,0.842
5600,1783400209353247330,1.589,1.589,121.8,0.833
5605,1783400209521768941,1.568,1.588,123.4,0.830
5610,1783400209689845239,1.553,1.568,124.6,0.848
5615,1783400209864604853,1.506,1.568,128.5,0.835
5620,1783400210021309288,1.486,1.553,130.2,0.831
5625,1783400210189698598,1.424,1.506,135.9,0.825
5630,1783400210352773318,1.325,1.486,146.0,0.829
5635,1783400210521011281,1.297,1.424,149.2,0.819
5640,1783400210700273838,1.292,1.325,149.8,0.823
5645,1783400210853428399,1.163,1.297,166.4,0.801
5650,1783400211031831836,1.214,1.292,159.3,0.792
5655,1783400211198793910,1.207,1.214,160.3,0.794
5660,1783400211363306235,1.323,1.214,146.2,0.825
5665,1783400211531106689,1.477,1.214,131.0,0.839
5670,1783400211689292814,1.741,1.323,111.2,0.832
5675,1783400211851913793,2.194,1.477,88.2,0.805
5680,1783400212021332756,2.354,1.741,82.2,0.811
5685,1783400212189181721,2.286,2.194,84.6,0.808
5690,1783400212362982718,2.422,2.286,79.9,0.789
5695,1783400212530509362,2.996,2.354,64.6,0.760
5700,1783400212700050538,3.322,2.422,58.2,0.753
5705,1783400212863864390,5.240,2.996,36.9,0.770
5710,1783400213021309499,4.907,3.322,39.4,0.748
5715,1783400213189722665,5.223,4.907,37.0,0.719
5720,1783400213363326277,4.742,4.907,40.8,0.763
5725,1783400213521894858,4.618,4.907,41.9,0.768
5730,1783400213690056957,4.878,4.878,39.7,0.772
5735,1783400213864521503,4.602,4.742,42.0,0.781
5740,1783400214021642659,4.989,4.742,38.8,0.760
5745,1783400214190015308,4.831,4.831,40.1,0.787
5750,1783400214353209543,4.956,4.878,39.0,0.765
5755,1783400214521581741,4.940,4.940,39.2,0.722
5760,1783400214690234941,4.834,4.940,40.0,0.702
5765,1783400214854217773,5.115,4.940,37.8,0.700
5770,1783400215021811775,5.162,4.956,37.5,0.719
5775,1783400215189822558,4.459,4.940,43.4,0.741
5780,1783400215354168268,4.767,4.834,40.6,0.711
5785,1783400215522134376,4.495,4.767,43.1,0.792
5790,1783400215690168763,4.285,4.495,45.2,0.773
5795,1783400215854253117,4.275,4.459,45.3,0.792
5800,1783400216021956276,4.275,4.285,45.3,0.807
5805,1783400216189898870,4.045,4.275,47.8,0.805
5810,1783400216354177172,4.009,4.275,48.3,0.803
5815,1783400216521848942,3.879,4.045,49.9,0.793
5820,1783400216690262909,3.854,4.009,50.2,0.801
5825,1783400216853889996,3.722,3.879,52.0,0.825
5830,1783400217022178535,3.503,3.854,55.2,0.791
5835,1783400217189276406,3.387,3.722,57.1,0.820
5840,1783400217354189342,3.234,3.503,59.8,0.818
5845,1783400217522043527,3.262,3.387,59.3,0.815
5850,1783400217689243832,3.284,3.284,58.9,0.813
5855,1783400217854170214,3.204,3.262,60.4,0.799
5860,1783400218022256319,3.149,3.234,61.5,0.808
5865,1783400218189938759,3.195,3.204,60.6,0.819
5870,1783400218354278888,3.272,3.204,59.1,0.832
5875,1783400218522230509,3.103,3.195,62.4,0.834
5880,1783400218689200196,3.132,3.149,61.8,0.825
5885,1783400218853331780,2.973,3.132,65.1,0.841
5890,1783400219021230991,2.971,3.103,65.1,0.845
5895,1783400219190285964,2.955,2.973,65.5,0.846
